date,open,high,low,close
1376316000,104.89108,105.2,104.011,105.17998
1376319600,104.99999,105.1,104.1,104.49996
1376323200,104.10001,105.1847,104.1,104.25
1376326800,104.88997,104.99999,104.2995,104.99999
1376330400,104.60002,104.995,104.25,104.9
1376334000,104.80002,105.5,104,105.26998
1376337600,105.26996,105.48,104.68998,104.695
1376341200,104.695,108.01675,104.68998,107.60001
1376344800,107.65001,108.121,107.00156,107.72
1376348400,107.72,107.72,106.42085,106.81349
1376352000,106.98999,106.99,106.45,106.45
1376355600,106.45,106.9,106.22112,106.23429
1376359200,106.23429,107,106.215,106.88997
1376362800,106.88996,107,106.55,106.89999
1376366400,106.79999,106.9,106.62,106.88993
1376370000,106.88992,107.63911,106.6277,107.28996
1376373600,107.28998,107.7,106.128,106.9
1376377200,106.31932,106.9,106.00001,106.9
1376380800,106.9,106.9,106,106.49893
1376384400,106.49892,106.5,106.01,106.10964
1376388000,106.01,106.5,106,106.47995
1376391600,106.47994,106.5,106,106.29999
1376395200,106,106.5,104.5,104.7
1376398800,104.7,107.5,104.50952,105.7222
1376402400,105.77,107.44,105.71501,106.06
1376406000,106.068,107.45,106.05029,106.30934
1376409600,106.84488,107.68,106.21,107.01
1376413200,107.39986,107.68,106.61005,106.61345
1376416800,106.61344,108.567,106.61234,108.5
1376420400,108.5,108.67,108,108.0001
1376424000,108.00011,108.49,106.99,107.06795
1376427600,107.08899,108.85226,107.08899,107.69363
1376431200,107.69363,108.99,107.69363,108.66297
1376434800,108.5,109.64,108.5,109.6
1376438400,109.42519,109.6,108.5,108.5
1376442000,108.89999,109,108,108.55
1376445600,108.54999,108.97991,108,108.79866
1376449200,108.698,111.89,108.21013,111
1376452800,110.80001,111.89,110.2,110.55
1376456400,110.55,113.9806,110.5,111.98997
1376460000,111.99,112.49,111.00186,112.2
1376463600,112.2,114,112,114
1376467200,114,115,112.00601,114.42
1376470800,113.9,114.85999,113.5,114.49994
1376474400,114.49,115,113.5,113.8
1376478000,113.8,114,112,112.12
1376481600,112.12,113.01985,112,112.1
1376485200,112.1,112.56,110.6,111.57
1376488800,111.3,113.49999,111.3,111.62101
1376492400,111.68988,113.489,111.63001,112.72195
1376496000,112.72196,115,112.7219,114.50001
1376499600,114.50001,115,114.0631,114.13578
1376503200,114.14081,114.9548,114.0631,114.11111
1376506800,114.11111,114.11112,112.47489,112.56
1376510400,112.56,113,112.4,112.51001
1376514000,112.51901,113.33,112.5,112.55001
1376517600,112.55002,113.10001,112.5001,112.74002
1376521200,112.73999,113.245,112.561,112.56205
1376524800,112.56206,113.321,112,112.00001
1376528400,112.00006,112.1,111.65,111.7
1376532000,111.7,113.321,111.67,112.61023
1376535600,113.302,113.321,111.71235,111.72
1376539200,111.721,112,111.67,112
1376542800,111.8001,112.90352,111.67,111.67
1376546400,111.67,111.71,111.1,111.1
1376550000,111.10001,111.71,111.00001,111.03002
1376553600,111.03003,111.7,111.01001,111.18
1376557200,111.18,111.4999,110.6,110.6
1376560800,110.6,111.71,110.5,110.71
1376564400,111.32184,111.39197,110.5,111.1
1376568000,111.1,111.397,110.1,110.10003
1376571600,110.49897,110.5,109.55626,109.55626
1376575200,109.55628,112.7,109,111.87
1376578800,112.48,112.48026,110.55051,111.2
1376582400,111.2,111.45,110.47,110.47
1376586000,110.55,111.44649,110.47,111.22501
1376589600,111,111.43764,110.5,110.99993
1376593200,110.99993,111.3,110.4,110.75
1376596800,110.75001,111.55526,110.43951,111.30004
1376600400,111.30004,111.99629,108.78,110.03853
1376604000,110.03854,110.87994,110.03854,110.13354
1376607600,110.49999,110.99999,109.04178,109.99497
1376611200,109.10523,110,109.03,109.0303
1376614800,109.0303,110,109.03,109.35007
1376618400,109.35008,109.9998,108.60001,108.60001
1376622000,108.60002,109.87,108.60002,109.49998
1376625600,109.49998,109.865,108.60001,108.60502
1376629200,108.60502,110.44989,108.51,110.44
1376632800,110.44997,112.3,108.33001,110.53674
1376636400,110.53674,110.53674,108.34,109.02
1376640000,109.00111,110.5,108.75,109.05
1376643600,109.00011,111.00464,109.0001,110.8677
1376647200,109.91539,111.00666,109.8674,110.055
1376650800,110.93116,111.06029,110.23,110.86505
1376654400,110.84502,111.5,110.53006,111.5
1376658000,111.5,111.5,109.21,109.21
1376661600,109.87492,110.5,109.434,109.48998
1376665200,109.49002,110.5,109,110.17
1376668800,110.13098,110.25843,108.88249,109.90001
1376672400,109.94999,110.20113,108.8,109.417
1376676000,108.92,109.73496,108.8,108.89
1376679600,108.89,109.9,108.81,109.4449
1376683200,109.43988,109.96599,108.51004,109.89333
1376686800,109.09998,111,108.662,109.92483
1376690400,109.995,110.36,109.10943,109.98975
1376694000,109.98974,110,108.21,108.99438
1376697600,108.99499,109.5,108.4301,109.5
1376701200,109.5,109.5,108.52,109
1376704800,108.61004,109,108.22501,108.5999
1376708400,108.59989,109,108.225,108.25
1376712000,108.51497,108.995,108.25,108.995
1376715600,108.995,109.5,108.31011,109
1376719200,109,109.67,108.505,109.52367
1376722800,109.44852,109.87669,108.85504,109.055
1376726400,109.02004,109.48998,108.855,109
1376730000,109.05,109.05,108.829,108.9
1376733600,108.9,109.87803,108.8404,109.861
1376737200,109.78664,109.82834,108.86,109
1376740800,109,109.861,108.84,109.49999
1376744400,109.49999,109.861,109,109.113
1376748000,109.11398,114,109.113,112.4
1376751600,112.38998,113.9,111.5,111.97898
1376755200,111.97396,113.6,111.76078,111.91006
1376758800,112,112.478,111.51651,112.00002
1376762400,112.00002,112.9,112.00002,112.18002
1376766000,112.18002,113,112.001,112.001
1376769600,112.89999,113,112.00175,112.02001
1376773200,112.02001,114,112.02,112.05225
1376776800,112.74997,113.75,112.21225,113.22578
1376780400,113.08593,113.7,112.7,112.75
1376784000,112.76,113.44999,112.5,112.865
1376787600,112.505,113.5,112.5,113.2
1376791200,113.19,113.7,112.5,112.53201
1376794800,113.65699,113.75,112.3613,112.3613
1376798400,112.36131,113.51644,112.1,112.13249
1376802000,112.111,113.49999,112.00001,112.1007
1376805600,112.1,112.70674,112.00001,112.49999
1376809200,112.49999,112.72,112,112.46488
1376812800,112.00149,114.111,112,114.091
1376816400,113.111,114.111,112.55041,112.91796
1376820000,112.9181,114.234,112.85199,114.1
1376823600,113.0399,114.09899,113.0399,113.75
1376827200,113.75,114.5,113.1,114.00002
1376830800,114.00003,114.6,113.16423,113.979
1376834400,113.219,114.69,113.1814,114.5
1376838000,114.49999,114.688,113.3,113.99982
1376841600,113.99982,114.46195,113.34,114
1376845200,114,114.66,113.71911,114.1
1376848800,114.5,114.6879,113.71911,113.97992
1376852400,113.97992,114.19996,113.35,114.17
1376856000,114.17,114.56,113.14,113.4
1376859600,113.79998,113.812,112.8,113.81195
1376863200,113.81194,114,113.005,113.54989
1376866800,113.54988,113.995,112.84999,113.38
1376870400,113.395,113.891,112.75079,113.70998
1376874000,113.49992,113.71,111.80001,112.11
1376877600,112.10012,115.00001,111.771,115
1376881200,115,117.81088,114.31217,115.50006
1376884800,115.50007,116.28701,115.09,116.22475
1376888400,116.22475,120,115.99481,118.89999
1376892000,118.86501,120.9,117.63864,120.32681
1376895600,120.3268,123.74518,118.77494,122.89499
1376899200,122.89496,123,118.84,122.00301
1376902800,122.00302,123.4,119.5,120.001
1376906400,121.39,121.39,118.8401,118.84113
1376910000,118.84113,120.5,118.77494,118.8
1376913600,118.82001,119.67,118.77991,119.15037
1376917200,119.15036,119.15039,118.01,118.4
1376920800,118.39,120.5,118.01,118.4
1376924400,118.4,119,117.2,118.26101
1376928000,118.26103,118.5,117.1,117.3
1376931600,117.3,118.01001,116.5,116.73475
1376935200,117.001,118.5,116.67089,118
1376938800,118,119.77,118,119.5
1376942400,119.5,119.77,118.5,118.50101
1376946000,118.50101,118.99879,118,118.5
1376949600,118.07451,118.50101,118.07251,118.17074
1376953200,118.49994,119,118.17,118.50203
1376956800,119,119.86,116.817,118
1376960400,117.54014,120,117.50809,118.84
1376964000,118.85,121.95,118.74502,119.00754
1376967600,119.80677,120.47291,118.20758,119
1376971200,118.99999,121.02209,118.20759,120.29969
1376974800,120.29968,123.01111,119.76104,122.99999
1376978400,122.999,122.999,120,121.01307
1376982000,121.01634,122.4899,120.204,120.99999
1376985600,120.99998,121.77848,120.25156,120.50213
1376989200,120.5034,121.3887,120.2,120.20306
1376992800,120.79999,120.899,120.13,120.13102
1376996400,120.13103,120.9,120.12121,120.1272
1377000000,120.14001,121,118.5,119.99799
1377003600,119.98999,120.8582,118.65,120.47998
1377007200,120.47,120.47,119.40501,119.69681
1377010800,119.99998,120.51333,119.51,120.25999
1377014400,120.26,120.26001,119.582,120.20098
1377018000,120.19998,120.26,119.58111,119.60001
1377021600,119.60002,122.22,119.60002,120.84759
1377025200,120.8476,122,120.3,121.43485
1377028800,121.41982,122.14305,120.52,121.5
1377032400,121.5,122.5,120.52,122.389
1377036000,122.389,122.48399,121.20003,122.39189
1377039600,122.39189,122.39199,121.2,121.20001
1377043200,121.20003,124.46,121.20003,122.55
1377046800,123.01117,124.7,123,124.09997
1377050400,123.40204,124.94,123.1,124.14659
1377054000,124.10101,124.14659,121,122.05
1377057600,122.05,122.67097,120,121.395
1377061200,121.39495,121.69993,119.68162,120.86001
1377064800,121.28,122.38725,120.50001,121.8
1377068400,121.8,122.07,120.76,120.76502
1377072000,121.59997,122,120.765,121.60196
1377075600,121.60195,122.38613,121.10305,122
1377079200,122,122.4999,121.45,122.49601
1377082800,122.47991,122.4999,121.46815,121.50002
1377086400,121.50102,122.4999,121.11,121.48319
1377090000,121.48318,121.79999,119.96,120.75
1377093600,120.51101,123.99,119.96,121.5375
1377097200,121.85375,122.47051,121.00001,121.00001
1377100800,121.2,125,121.00001,123.6401
1377104400,123.6401,123.87806,122.5809,122.62
1377108000,122.65,124.91388,122.60148,123
1377111600,124.1549,124.929,123.01,123.93999
1377115200,123.05001,124.26736,123.05001,123.155
1377118800,123.15004,124.08505,122.20119,123.83902
1377122400,122.2012,123.83882,122.17736,123.59926
1377126000,123.49991,123.98999,122,123.30002
1377129600,123.13496,123.55438,120.84,122.89996
1377133200,122.7,122.7,120.54,121.88963
1377136800,121.87962,124.49,121.25,122.59514
1377140400,123.09998,123.43515,122.52,123.28439
1377144000,123.28213,123.29849,121.56289,122.199
1377147600,122.199,122.2,121.6,121.99
1377151200,121.93,122.9811,121.30002,121.87187
1377154800,121.87187,122.49999,121.1,122.24975
1377158400,122.24975,122.83994,121.99,122.25013
1377162000,122.25012,122.97571,122.25,122.50001
1377165600,122.50002,122.95633,121.59982,122.10032
1377169200,122.88999,122.89,122.10031,122.10497
1377172800,122.10501,122.89,122.1002,122.50004
1377176400,122.50006,122.78569,122.1002,122.45001
1377180000,122.7,122.78569,122.1,122.10002
1377183600,122.10002,122.89,122.1,122.88995
1377187200,122.8,122.89,121.31,122
1377190800,121.99992,121.99992,121,121.03194
1377194400,121.03194,122.49101,121,121.96986
1377198000,121.94999,123.58808,121.05006,121.97503
1377201600,122.39923,123,121.79249,121.98002
1377205200,121.98002,122.65499,121.5,122.33098
1377208800,122.55999,122.55999,121.5,122.48996
1377212400,121.53026,122.46797,121.15,121.99994
1377216000,121.99993,121.99998,120.91,121.2
1377219600,121.19996,121.90326,120.82,120.82101
1377223200,120.82101,121.66866,120.66,120.90001
1377226800,120.90002,122,120.61,121.00102
1377230400,121.00103,121.8848,120.61999,120.70001
1377234000,120.76,121.91298,120.62,120.88207
1377237600,120.8821,121.53907,120.42792,120.89997
1377241200,120.89998,121.02,120.42792,120.42792
1377244800,120.42792,120.62001,118.51,118.61101
1377248400,118.61102,120.8231,118.61102,119.01102
1377252000,119.02001,120,119.011,119.22998
1377255600,119.10001,119.99,119.011,119.9699
1377259200,119.9691,120,119.21,119.995
1377262800,119.89999,120.4,119.21005,120.39999
1377266400,120.1,121,119.81111,120.1
1377270000,120.1,120.9066,119.62214,120.11566
1377273600,120.11566,120.17346,119.01,119.34995
1377277200,119.34994,119.93612,118.51,118.88006
1377280800,118.88506,119.26,118.51,118.5202
1377284400,118.52109,119.67394,118.5202,118.92
1377288000,118.92,119.67405,118.52,118.8
1377291600,118.8,119.47996,118.706,118.90011
1377295200,118.9,119.495,118.51,118.51
1377298800,118.51,119,118.444,118.51002
1377302400,118.51003,119,118.5,118.5
1377306000,118.5,119,118.20001,118.5
1377309600,118.5,119,118.20001,118.20015
1377313200,118.20016,119,118.20001,118.25
1377316800,118.98992,119,118.20001,118.99
1377320400,118.99993,119,118.0401,118.99964
1377324000,118.99965,118.9999,118.1001,118.80003
1377327600,118.80003,118.97983,118.0401,118.49977
1377331200,118.49976,118.97919,118.02222,118.59996
1377334800,118.59995,119.5,118.02222,119.17811
1377338400,118.086,119.17999,118.02,118.08004
1377342000,118.08005,119.198,118.08003,118.5
1377345600,118.5,119.095,118.05,118.99985
1377349200,118.50501,118.99998,118.5,118.89989
1377352800,118.89997,119.781,118.89997,119.09321
1377356400,119.098,121.1,119.09322,121.07965
